val_loss,valid_dice,epoch,step,train_loss
0.626136064529419,0.01708202250301838,133,401,
0.6260554790496826,0.017076244577765465,134,404,
0.6260518431663513,0.01708567887544632,135,407,
0.6261058449745178,0.01707208715379238,136,410,
0.6260713934898376,0.01709972321987152,137,413,
0.6260498762130737,0.01711546629667282,138,416,
0.6260107159614563,0.017107373103499413,139,419,
0.6259501576423645,0.017122803255915642,140,422,
0.6259129643440247,0.017130663618445396,141,425,
0.6259064078330994,0.01710464432835579,142,428,
0.6259449124336243,0.017116952687501907,143,431,
0.6259573698043823,0.01710202544927597,144,434,
0.6259928941726685,0.01710309460759163,145,437,
0.6259897947311401,0.01709604822099209,146,440,
0.6258978843688965,0.017105378210544586,147,443,
0.6258680820465088,0.017102625221014023,148,446,
,,149,449,0.6314677596092224
0.6257961988449097,0.017095981165766716,149,449,
0.6257410645484924,0.017118416726589203,150,452,
0.6257359981536865,0.017070263624191284,151,455,
0.6257569789886475,0.01711338944733143,152,458,
0.6256469488143921,0.01710452511906624,153,461,
0.625689685344696,0.01710878685116768,154,464,
0.6255868077278137,0.01712806522846222,155,467,
0.625603437423706,0.017142025753855705,156,470,
0.6256250739097595,0.017133617773652077,157,473,
0.6256664395332336,0.017103923484683037,158,476,
0.6257215142250061,0.017127469182014465,159,479,
0.6255178451538086,0.017136946320533752,160,482,
0.625464677810669,0.017127783969044685,161,485,
0.6254624128341675,0.01713075116276741,162,488,
0.6254685521125793,0.017143484205007553,163,491,
0.6254656314849854,0.017126932740211487,164,494,
0.6254279613494873,0.017143994569778442,165,497,
,,166,499,0.6271620392799377
0.625420868396759,0.017132190987467766,166,500,
0.6253912448883057,0.01714162342250347,167,503,
0.62546706199646,0.017138414084911346,168,506,
0.6254485845565796,0.01714116893708706,169,509,
0.6254653930664062,0.017160603776574135,170,512,
0.6254929304122925,0.01713196560740471,171,515,
0.6255155801773071,0.01713915914297104,172,518,
0.6254976987838745,0.017120901495218277,173,521,
0.6253597736358643,0.017150739207863808,174,524,
0.6252598762512207,0.01718246564269066,175,527,
0.6252113580703735,0.017192179337143898,176,530,
0.6251785159111023,0.017168983817100525,177,533,
0.6252415180206299,0.017140641808509827,178,536,
0.6252647638320923,0.01711771823465824,179,539,
0.6252421140670776,0.017141131684184074,180,542,
0.6252024173736572,0.01716441661119461,181,545,
0.6252099275588989,0.01715034618973732,182,548,
,,183,549,0.6284757256507874
0.6251881122589111,0.017129303887486458,183,551,
0.6251187324523926,0.01714697666466236,184,554,
0.6250458359718323,0.01716887764632702,185,557,
0.624974250793457,0.017145853489637375,186,560,
0.6250567436218262,0.017129909247159958,187,563,
0.625009298324585,0.017124230042099953,188,566,
0.6250831484794617,0.017130650579929352,189,569,
0.6250185370445251,0.017152398824691772,190,572,
0.6249701976776123,0.017126381397247314,191,575,
0.624997615814209,0.017091309651732445,192,578,
0.6249821186065674,0.017109058797359467,193,581,
0.6249104738235474,0.017111485823988914,194,584,
0.6248494386672974,0.017095699906349182,195,587,
0.6247729659080505,0.01710149645805359,196,590,
0.6248878240585327,0.01712943986058235,197,593,
0.6248635649681091,0.017156783491373062,198,596,
,,199,599,0.630450427532196
0.6248157024383545,0.017141731455922127,199,599,
0.6248317360877991,0.01710108295083046,200,602,
0.6248546838760376,0.01714504137635231,201,605,
0.6247843503952026,0.017121965065598488,202,608,
0.6246552467346191,0.0171400997787714,203,611,
0.6245800256729126,0.017165040597319603,204,614,
0.624580979347229,0.017149044200778008,205,617,
0.6246881484985352,0.017131898552179337,206,620,
0.6246888041496277,0.017114954069256783,207,623,
0.624617338180542,0.017105143517255783,208,626,
0.6246824264526367,0.01708700880408287,209,629,
0.6247591972351074,0.017105406150221825,210,632,
0.6246839761734009,0.01709628850221634,211,635,
0.6245986819267273,0.01708146557211876,212,638,
0.6245500445365906,0.017129909247159958,213,641,
0.6245630383491516,0.017115848138928413,214,644,
0.6245055198669434,0.017099572345614433,215,647,
,,216,649,0.6270745992660522
0.6245388388633728,0.017118921503424644,216,650,
0.6244476437568665,0.017107902094721794,217,653,
0.6244325041770935,0.017102837562561035,218,656,
0.6244984865188599,0.017103319987654686,219,659,
0.6244465112686157,0.01712089031934738,220,662,
0.6244022846221924,0.01711313985288143,221,665,
0.6243734359741211,0.0171230286359787,222,668,
0.624466061592102,0.017145371064543724,223,671,
0.6244310140609741,0.017153602093458176,224,674,
0.6243810653686523,0.017149796709418297,225,677,
0.6243293285369873,0.017147131264209747,226,680,
0.6243247985839844,0.01715216413140297,227,683,
0.6243667602539062,0.017134079709649086,228,686,
0.6243321895599365,0.01713188923895359,229,689,
0.6243835687637329,0.017137302085757256,230,692,
0.6244009137153625,0.017113331705331802,231,695,
0.624393105506897,0.017129959538578987,232,698,
,,233,699,0.6276864409446716
0.6243495941162109,0.017178121954202652,233,701,
0.6241649389266968,0.017134418711066246,234,704,
0.624152421951294,0.01714465022087097,235,707,
0.6241682171821594,0.0171192679554224,236,710,
0.6241216063499451,0.01714036427438259,237,713,
0.6241380572319031,0.017133517190814018,238,716,
0.6240538358688354,0.0171236302703619,239,719,
0.6240636110305786,0.01713705062866211,240,722,
0.624121904373169,0.017141569405794144,241,725,
0.6241207122802734,0.017141995951533318,242,728,
0.6241030693054199,0.017133843153715134,243,731,
0.6240735054016113,0.017133234068751335,244,734,
0.6239744424819946,0.01714644767343998,245,737,
0.6239277720451355,0.017168432474136353,246,740,
0.6239508390426636,0.01716971956193447,247,743,
0.6238956451416016,0.01713613234460354,248,746,
,,249,749,0.6241101622581482
0.6238597631454468,0.017161155119538307,249,749,
0.6239782571792603,0.017157336696982384,250,752,
0.6238571405410767,0.017108209431171417,251,755,
0.6238523125648499,0.017148062586784363,252,758,
0.6238272190093994,0.017143355682492256,253,761,
0.6238018870353699,0.017128795385360718,254,764,
0.623761773109436,0.017141183838248253,255,767,
0.623647153377533,0.017137251794338226,256,770,
0.6236833333969116,0.017159629613161087,257,773,
0.623729944229126,0.01717926561832428,258,776,
0.623694896697998,0.01712064817547798,259,779,
0.6235965490341187,0.017149103805422783,260,782,
0.6235787868499756,0.017130011692643166,261,785,
0.6235732436180115,0.017124608159065247,262,788,
0.6236288547515869,0.017120126634836197,263,791,
0.6235676407814026,0.01713673584163189,264,794,
0.6235566735267639,0.017092710360884666,265,797,
,,266,799,0.6282009482383728
0.6236270070075989,0.017119864001870155,266,800,
0.623491644859314,0.017134491354227066,267,803,
0.6235527992248535,0.017119266092777252,268,806,
0.6236000061035156,0.017152544111013412,269,809,
0.6235694885253906,0.017173295840620995,270,812,
0.6236082315444946,0.017199331894516945,271,815,
0.623528003692627,0.017177511006593704,272,818,
0.6235520839691162,0.01717616245150566,273,821,
0.6234469413757324,0.017145290970802307,274,824,
0.6234786510467529,0.017145732417702675,275,827,
0.6234458088874817,0.017138704657554626,276,830,
0.6234570145606995,0.017167558893561363,277,833,
0.6234649419784546,0.017163541167974472,278,836,
0.6234456896781921,0.01716965064406395,279,839,
0.6234095096588135,0.017155449837446213,280,842,
0.6234341859817505,0.017176099121570587,281,845,
0.6234355568885803,0.017165500670671463,282,848,
,,283,849,0.6230018138885498
0.6233941316604614,0.017167387530207634,283,851,
0.6233188509941101,0.017161602154374123,284,854,
0.6232438087463379,0.0171354990452528,285,857,
0.6232401132583618,0.017159391194581985,286,860,
0.6230826377868652,0.01712060160934925,287,863,
0.6230446696281433,0.017141826450824738,288,866,
0.6230273842811584,0.017170405015349388,289,869,
0.6230955123901367,0.01714628003537655,290,872,
0.6232022047042847,0.017181970179080963,291,875,
0.623150646686554,0.01716049388051033,292,878,
0.6231229901313782,0.01718042604625225,293,881,
0.6230571269989014,0.017165161669254303,294,884,
0.6230570077896118,0.017173856496810913,295,887,
0.6230825185775757,0.01718812808394432,296,890,
0.6231674551963806,0.017213033512234688,297,893,
0.62311851978302,0.017217149958014488,298,896,
,,299,899,0.6276271343231201
0.6230282783508301,0.01720968633890152,299,899,
0.6228722333908081,0.0171525701880455,300,902,
0.6228359341621399,0.01712561398744583,301,905,
0.622901201248169,0.01713610254228115,302,908,
0.6229020357131958,0.017184525728225708,303,911,
0.6227864027023315,0.01714814454317093,304,914,
0.6227846145629883,0.017197048291563988,305,917,
0.6228669881820679,0.01714354008436203,306,920,
0.6228057146072388,0.017159461975097656,307,923,
0.6228474974632263,0.017168745398521423,308,926,
0.6228612661361694,0.017180336639285088,309,929,
0.6227959394454956,0.017204757779836655,310,932,
0.6227682828903198,0.01717592030763626,311,935,
0.6227251291275024,0.017181362956762314,312,938,
0.6226864457130432,0.017171546816825867,313,941,
0.6226487159729004,0.01715104840695858,314,944,
0.6227070689201355,0.017143025994300842,315,947,
,,316,949,0.6269227862358093
0.6227308511734009,0.017199723049998283,316,950,
0.6227091550827026,0.017170391976833344,317,953,
0.6226192712783813,0.017166782170534134,318,956,
0.6225739121437073,0.017160002142190933,319,959,
0.6225091814994812,0.017160171642899513,320,962,
0.6224943995475769,0.017134428024291992,321,965,
0.6224462985992432,0.0171967800706625,322,968,
0.6224279999732971,0.01719064451754093,323,971,
0.6224002242088318,0.01718873716890812,324,974,
0.622511625289917,0.017218150198459625,325,977,
0.6224490404129028,0.01720978505909443,326,980,
0.6224799156188965,0.01721063069999218,327,983,
0.6224814057350159,0.01720786839723587,328,986,
0.6224159002304077,0.017231673002243042,329,989,
0.6223317384719849,0.01717456243932247,330,992,
0.6223087310791016,0.017164140939712524,331,995,
0.6221804618835449,0.017153218388557434,332,998,
,,333,999,0.6249474883079529
0.6221884489059448,0.01715947315096855,333,1001,
0.6222553849220276,0.01714373379945755,334,1004,
0.6222072243690491,0.017202792689204216,335,1007,
0.622228741645813,0.017200101166963577,336,1010,
0.6221723556518555,0.017168650403618813,337,1013,
0.6221904158592224,0.0171724334359169,338,1016,
0.6221894025802612,0.017197351902723312,339,1019,
0.6221534013748169,0.017192859202623367,340,1022,
0.6222076416015625,0.01724265143275261,341,1025,
0.6221665143966675,0.017202075570821762,342,1028,
0.6221020221710205,0.017243722453713417,343,1031,
0.622051477432251,0.017224395647644997,344,1034,
0.6219786405563354,0.01719207502901554,345,1037,
0.6219513416290283,0.01718240976333618,346,1040,
0.6219975352287292,0.017180541530251503,347,1043,
0.6220556497573853,0.017170589417219162,348,1046,
,,349,1049,0.6284459233283997
0.621999979019165,0.01718699373304844,349,1049,
0.6219466328620911,0.017187858000397682,350,1052,
0.6219640970230103,0.017183834686875343,351,1055,
0.6219363212585449,0.017160505056381226,352,1058,
0.6218822002410889,0.01719200238585472,353,1061,
0.621910810470581,0.017177974805235863,354,1064,
0.621965765953064,0.017191782593727112,355,1067,
0.621977686882019,0.01720789633691311,356,1070,
0.6219680309295654,0.01719282753765583,357,1073,
0.6219000816345215,0.017181575298309326,358,1076,
0.6219667196273804,0.017185892909765244,359,1079,
0.6219382286071777,0.01720573753118515,360,1082,
0.621978759765625,0.01717269793152809,361,1085,
0.6218938827514648,0.017177648842334747,362,1088,
0.6218587160110474,0.017197515815496445,363,1091,
0.6218469142913818,0.017200056463479996,364,1094,
0.6218034029006958,0.017203103750944138,365,1097,
,,366,1099,0.6260523200035095
0.6216367483139038,0.017157526686787605,366,1100,
0.6215031147003174,0.017178650945425034,367,1103,
0.6216105222702026,0.01713353954255581,368,1106,
0.6215230822563171,0.017168045043945312,369,1109,
0.6215877532958984,0.017131075263023376,370,1112,
0.6215947866439819,0.017171600833535194,371,1115,
0.6216380596160889,0.017166748642921448,372,1118,
0.621597409248352,0.017143918201327324,373,1121,
0.6215444207191467,0.017163099721074104,374,1124,
0.6214391589164734,0.017175933346152306,375,1127,
0.6214096546173096,0.01719602569937706,376,1130,
0.6213287115097046,0.01714572124183178,377,1133,
0.6213382482528687,0.017159055918455124,378,1136,
0.621368944644928,0.017157139256596565,379,1139,
0.6214192509651184,0.017159419134259224,380,1142,
0.6214191317558289,0.017123965546488762,381,1145,
0.6214385032653809,0.01714981719851494,382,1148,
,,383,1149,0.627379834651947
0.6213263273239136,0.01715996488928795,383,1151,
0.6214498281478882,0.017170622944831848,384,1154,
0.6213845014572144,0.0171392560005188,385,1157,
0.6213940382003784,0.01714000664651394,386,1160,
0.6212970614433289,0.017150357365608215,387,1163,
0.621275782585144,0.017139481380581856,388,1166,
0.6212944984436035,0.017183417454361916,389,1169,
0.6212238073348999,0.017210757359862328,390,1172,
0.6212394833564758,0.01720002293586731,391,1175,
0.62128084897995,0.017200153321027756,392,1178,
0.6211404800415039,0.017169412225484848,393,1181,
0.6211481094360352,0.017150111496448517,394,1184,
0.6211265325546265,0.017138663679361343,395,1187,
0.6211564540863037,0.01715901680290699,396,1190,
0.6211135387420654,0.017174674198031425,397,1193,
0.6210936307907104,0.01718807779252529,398,1196,
,,399,1199,0.6222452521324158
0.6210520267486572,0.017204778268933296,399,1199,
0.621065616607666,0.017185745760798454,400,1202,
0.6210585832595825,0.017231835052371025,401,1205,
0.6210626363754272,0.017234385013580322,402,1208,
0.6209773421287537,0.017203383147716522,403,1211,
0.6210765242576599,0.017222285270690918,404,1214,
0.621036171913147,0.017244163900613785,405,1217,
0.6209387183189392,0.017254045233130455,406,1220,
0.6209736466407776,0.01719556376338005,407,1223,
0.6210775971412659,0.017227547243237495,408,1226,
0.6209139823913574,0.017223717644810677,409,1229,
0.6209365725517273,0.017248015850782394,410,1232,
0.6209151744842529,0.01717250421643257,411,1235,
0.6208289861679077,0.017200805246829987,412,1238,
0.6208474040031433,0.01720110885798931,413,1241,
0.620800256729126,0.01722058281302452,414,1244,
0.6207578182220459,0.017212038859725,415,1247,
,,416,1249,0.6281501650810242
0.6207259893417358,0.017223656177520752,416,1250,
0.6207091808319092,0.01723695546388626,417,1253,
0.6206509470939636,0.017238255590200424,418,1256,
0.6206643581390381,0.017234930768609047,419,1259,
0.6206961870193481,0.01723644882440567,420,1262,
0.6207429766654968,0.01723291724920273,421,1265,
0.6207374334335327,0.01719506084918976,422,1268,
0.6206498146057129,0.01716444455087185,423,1271,
0.6206456422805786,0.017193665727972984,424,1274,
0.620650589466095,0.01718665286898613,425,1277,
0.6206718683242798,0.017229720950126648,426,1280,
0.6206884384155273,0.017218071967363358,427,1283,
0.6206679344177246,0.017204098403453827,428,1286,
0.6206177473068237,0.017217759042978287,429,1289,
0.6205394864082336,0.01719210483133793,430,1292,
0.6204609870910645,0.01723138988018036,431,1295,
0.6204157471656799,0.017226699739694595,432,1298,
,,433,1299,0.6249787211418152
0.6204302906990051,0.01720791682600975,433,1301,
0.6204805374145508,0.01721208542585373,434,1304,
0.6204112768173218,0.017212314531207085,435,1307,
0.620380699634552,0.017190726473927498,436,1310,
0.6202200651168823,0.01716259866952896,437,1313,
0.6202594041824341,0.017199628055095673,438,1316,
0.6202537417411804,0.017179233953356743,439,1319,
0.6203098297119141,0.017203163355588913,440,1322,
0.6202398538589478,0.017205432057380676,441,1325,
0.620222806930542,0.017254065722227097,442,1328,
0.620328962802887,0.01722097583115101,443,1331,
0.6202436685562134,0.01724511943757534,444,1334,
0.62027907371521,0.017224842682480812,445,1337,
0.620328426361084,0.017250875011086464,446,1340,
0.6202031373977661,0.01719747856259346,447,1343,
0.6201351284980774,0.017216868698596954,448,1346,
,,449,1349,0.6276538372039795
0.6200131177902222,0.017232175916433334,449,1349,
0.6200129985809326,0.01722969487309456,450,1352,
0.6200554370880127,0.017230093479156494,451,1355,
0.6200550198554993,0.01722549833357334,452,1358,
0.6199535727500916,0.017224745824933052,453,1361,
0.6199828386306763,0.01721721701323986,454,1364,
0.6200785040855408,0.017205866053700447,455,1367,
0.6201281547546387,0.017211031168699265,456,1370,
0.620047926902771,0.017210781574249268,457,1373,
0.6200518608093262,0.01723366603255272,458,1376,
0.6199843883514404,0.01721678301692009,459,1379,
0.6200286149978638,0.017238279804587364,460,1382,
0.6200292110443115,0.017225053161382675,461,1385,
0.6200058460235596,0.017198188230395317,462,1388,
0.6199941635131836,0.017206868156790733,463,1391,
0.6199185848236084,0.01719290018081665,464,1394,
0.6199719905853271,0.017185689881443977,465,1397,
,,466,1399,0.6214337348937988
0.6200233697891235,0.017215553671121597,466,1400,
0.620029091835022,0.017223691567778587,467,1403,
0.6199015974998474,0.01721051335334778,468,1406,
0.6199207305908203,0.01717282086610794,469,1409,
0.6197929382324219,0.017200475558638573,470,1412,
0.6198020577430725,0.017231397330760956,471,1415,
0.6197004318237305,0.017215698957443237,472,1418,
0.6197407245635986,0.017226260155439377,473,1421,
0.6197550296783447,0.017222169786691666,474,1424,
0.6196653842926025,0.01722707226872444,475,1427,
0.6196258068084717,0.017221778631210327,476,1430,
0.6195404529571533,0.01723824068903923,477,1433,
0.6196963787078857,0.017214074730873108,478,1436,
0.6196808815002441,0.017238402739167213,479,1439,
0.6197038888931274,0.017256828024983406,480,1442,
0.6196635961532593,0.017244918271899223,481,1445,
0.6195129156112671,0.01723610609769821,482,1448,
,,483,1449,0.6260051727294922
0.6194863319396973,0.01722722500562668,483,1451,
0.6195346117019653,0.017230119556188583,484,1454,
0.6194450855255127,0.017250455915927887,485,1457,
0.6194882392883301,0.01725952886044979,486,1460,
0.6194672584533691,0.0173034705221653,487,1463,
0.6194906234741211,0.01728438399732113,488,1466,
0.6194818615913391,0.01727786473929882,489,1469,
0.6194892525672913,0.017246639356017113,490,1472,
0.6193978786468506,0.01724492944777012,491,1475,
0.6194592714309692,0.01724604330956936,492,1478,
0.619275689125061,0.017247192561626434,493,1481,
0.6193369626998901,0.017235184088349342,494,1484,
0.619294285774231,0.017239052802324295,495,1487,
0.6192196607589722,0.017232848331332207,496,1490,
0.6192315816879272,0.017249854281544685,497,1493,
0.619222104549408,0.01724281720817089,498,1496,
,,499,1499,0.6221192479133606
0.6190959811210632,0.017238644883036613,499,1499,
0.6190688610076904,0.017298059538006783,500,1502,
0.6191691160202026,0.01724233664572239,501,1505,
0.6190820932388306,0.0172615647315979,502,1508,
0.6190286874771118,0.017257004976272583,503,1511,
0.619019091129303,0.017261380329728127,504,1514,
0.6190134286880493,0.017282871529459953,505,1517,
0.6189585328102112,0.017247997224330902,506,1520,
0.6188952922821045,0.017233729362487793,507,1523,
0.6188927292823792,0.01727144792675972,508,1526,
0.6190296411514282,0.01724778674542904,509,1529,
0.6190574169158936,0.01722540706396103,510,1532,
0.6189869046211243,0.017239117994904518,511,1535,
0.6190060377120972,0.01721915230154991,512,1538,
0.618920624256134,0.01724681258201599,513,1541,
0.6189068555831909,0.017217757180333138,514,1544,
0.6188772916793823,0.017243435606360435,515,1547,
,,516,1549,0.6229033470153809
0.6189074516296387,0.0172265712171793,516,1550,
0.6188619136810303,0.017261933535337448,517,1553,
0.6189187169075012,0.01724289357662201,518,1556,
0.6188690662384033,0.017255812883377075,519,1559,
0.6189844608306885,0.017275894060730934,520,1562,
0.6189541816711426,0.017249345779418945,521,1565,
0.6189008951187134,0.01725691370666027,522,1568,
0.6188743114471436,0.01726965419948101,523,1571,
0.6188636422157288,0.01729193888604641,524,1574,
0.6187862753868103,0.017265452072024345,525,1577,
0.6187593936920166,0.0172542966902256,526,1580,
0.6187262535095215,0.017251817509531975,527,1583,
0.6188596487045288,0.01728360541164875,528,1586,
0.6187942028045654,0.01728878729045391,529,1589,
0.6185795664787292,0.017301293089985847,530,1592,
0.6186524629592896,0.017282990738749504,531,1595,
0.6187115907669067,0.017269570380449295,532,1598,
,,533,1599,0.6247062683105469
0.6186492443084717,0.01728641241788864,533,1601,
0.6186935901641846,0.017275841906666756,534,1604,
0.6187124252319336,0.01733238622546196,535,1607,
0.618641197681427,0.017272647470235825,536,1610,
0.6186999082565308,0.017236530780792236,537,1613,
0.6185859441757202,0.017244353890419006,538,1616,
0.6185044050216675,0.017284013330936432,539,1619,
0.6184442043304443,0.017249489203095436,540,1622,
0.6184542179107666,0.017241785302758217,541,1625,
0.6184777021408081,0.017260154709219933,542,1628,
0.6184844970703125,0.017280815169215202,543,1631,
0.6184293627738953,0.01728961057960987,544,1634,
0.6183326840400696,0.01725560799241066,545,1637,
0.6184415221214294,0.01726073957979679,546,1640,
0.6183822154998779,0.017266102135181427,547,1643,
0.618285059928894,0.017260003834962845,548,1646,
,,549,1649,0.6206610798835754
0.6182916164398193,0.017240244895219803,549,1649,
0.6183428168296814,0.017225490882992744,550,1652,
0.6183434128761292,0.01725449413061142,551,1655,
0.6183352470397949,0.017263416200876236,552,1658,
0.6183627247810364,0.01723250187933445,553,1661,
0.6182605028152466,0.017230577766895294,554,1664,
0.6181702613830566,0.017232071608304977,555,1667,
0.6181865930557251,0.017229344695806503,556,1670,
0.6181095242500305,0.01723725162446499,557,1673,
0.6180477142333984,0.017275677993893623,558,1676,
0.6180775761604309,0.017253242433071136,559,1679,
0.6180394291877747,0.01727907545864582,560,1682,
0.6180788278579712,0.017304643988609314,561,1685,
0.6180343627929688,0.01727657951414585,562,1688,
0.6180505752563477,0.017319800332188606,563,1691,
0.6179994344711304,0.017275650054216385,564,1694,
0.6179198622703552,0.017290733754634857,565,1697,
,,566,1699,0.6192817687988281
0.6178625822067261,0.017277492210268974,566,1700,
0.61803138256073,0.017315052449703217,567,1703,
0.6179112195968628,0.0172879695892334,568,1706,
0.6178941130638123,0.01729036681354046,569,1709,
0.617944598197937,0.01731022074818611,570,1712,
0.618034839630127,0.017294971272349358,571,1715,
0.6180956363677979,0.017303451895713806,572,1718,
0.6180086135864258,0.017324818298220634,573,1721,
0.6179867386817932,0.01727912575006485,574,1724,
